Bookmark
Bookmark this report: https://irmadev.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Traffic%20Counts%20(1985%20-%20Last%20Calendar%20Year)

ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotal,YearTotal,TrafficCountTotal
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT STATION ROAD TRAILHEAD,2021,12,"4,000",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT STATION ROAD TRAILHEAD,2021,"138,471"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,1,324,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,"7,628"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,2,392,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,"7,628"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,3,427,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,"7,628"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,4,512,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,"7,628"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,5,498,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,"7,628"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,6,"1,200",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,"7,628"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,7,900,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,"7,628"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,8,"1,000",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,"7,628"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,9,"1,000",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,"7,628"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,10,600,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,"7,628"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,11,500,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,"7,628"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,12,275,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT WETMORE TRAILHEAD,2021,"7,628"
De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,1,"6,356",De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,"69,911"
De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,2,"8,006",De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,"69,911"
De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,3,"5,800",De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,"69,911"
De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,4,"4,003",De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,"69,911"
De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,5,"3,913",De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,"69,911"
De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,6,"4,568",De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,"69,911"
De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,7,"5,643",De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,"69,911"
De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,8,"4,895",De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,"69,911"
De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,9,"5,040",De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,"69,911"
De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,10,"7,026",De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,"69,911"
De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,11,"5,884",De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,"69,911"
De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,12,"8,777",De Soto NMEM,DESO,National Memorial,Southeast ,TRAFFIC COUNT AT THE MAIN ENTRANCE,2021,"69,911"
Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,1,7,Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,69
Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,2,5,Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,69
Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,3,4,Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,69
Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,4,7,Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,69
Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,5,4,Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,69
Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,6,3,Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,69
Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,7,2,Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,69
Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,8,3,Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,69
Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,9,6,Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,69
Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,10,16,Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,69
Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,11,8,Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,69
Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,12,6,Death Valley NP,DEVA,National Park,Pacific West ,Adj Traffic Count Phinney Canyon,2021,69
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,1,"1,001",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,"14,661"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,2,"1,422",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,"14,661"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,3,"2,566",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,"14,661"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,4,"2,107",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,"14,661"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,5,"1,513",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,"14,661"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,6,628,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,"14,661"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,7,587,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,"14,661"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,8,271,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,"14,661"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,9,455,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,"14,661"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,10,980,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,"14,661"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,11,"1,876",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,"14,661"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,12,"1,255",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ashford Road,2021,"14,661"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,1,213,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,"2,740"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,2,267,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,"2,740"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,3,488,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,"2,740"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,4,372,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,"2,740"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,5,172,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,"2,740"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,6,110,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,"2,740"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,7,89,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,"2,740"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,8,63,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,"2,740"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,9,80,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,"2,740"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,10,276,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,"2,740"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,11,301,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,"2,740"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,12,309,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Big Pine Road,2021,"2,740"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,1,"4,288",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,"59,146"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,2,"5,149",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,"59,146"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,3,"9,209",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,"59,146"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,4,"6,477",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,"59,146"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,5,"5,125",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,"59,146"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,6,"2,955",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,"59,146"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,7,"2,954",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,"59,146"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,8,"2,526",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,"59,146"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,9,"2,884",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,"59,146"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,10,"5,680",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,"59,146"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,11,"5,902",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,"59,146"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,12,"5,997",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Daylight Pass,2021,"59,146"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,1,0,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,0
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,2,0,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,0
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,3,0,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,0
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,4,0,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,0
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,5,0,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,0
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,6,0,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,0
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,7,0,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,0
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,8,0,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,0
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,9,0,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,0
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,10,0,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,0
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,11,0,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,0
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,12,0,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Grapevine Canyon,2021,0
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,1,"13,259",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,"172,480"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,2,"16,052",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,"172,480"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,3,"23,665",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,"172,480"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,4,"17,844",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,"172,480"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,5,"14,782",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,"172,480"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,6,"9,236",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,"172,480"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,7,"8,581",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,"172,480"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,8,"6,867",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,"172,480"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,9,"9,750",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,"172,480"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,10,"16,381",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,"172,480"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,11,"18,752",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,"172,480"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,12,"17,311",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Ryan,2021,"172,480"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,1,753,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,"10,771"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,2,982,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,"10,771"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,3,"1,360",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,"10,771"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,4,"4,317",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,"10,771"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,5,540,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,"10,771"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,6,93,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,"10,771"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,7,64,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,"10,771"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,8,26,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,"10,771"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,9,83,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,"10,771"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,10,498,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,"10,771"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,11,"1,356",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,"10,771"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,12,699,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Slaine Valley,2021,"10,771"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,1,844,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,"9,252"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,2,"1,651",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,"9,252"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,3,"2,285",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,"9,252"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,4,"1,937",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,"9,252"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,5,78,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,"9,252"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,6,143,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,"9,252"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,7,158,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,"9,252"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,8,153,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,"9,252"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,9,376,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,"9,252"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,10,477,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,"9,252"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,11,948,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,"9,252"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,12,202,Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Titus Canyon,2021,"9,252"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,1,"7,441",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,"117,338"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,2,"11,546",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,"117,338"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,3,"17,356",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,"117,338"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,4,"13,820",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,"117,338"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,5,"5,125",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,"117,338"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,6,"6,277",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,"117,338"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,7,"5,981",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,"117,338"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,8,"5,184",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,"117,338"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,9,"5,628",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,"117,338"
Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,10,"12,128",Death Valley NP,DEVA,National Park,Pacific West ,Traffic Count at Townes Pass,2021,"117,338"
